pwsid,total_violations_12m,total_violations_36m,total_violations_60m,health_based_violations_36m,monitoring_reporting_violations_36m,repeat_violation_count_60m,max_violation_severity,days_since_last_violation,returned_to_compliance_flag,open_violation_flag,violation_trend_direction,compliance_risk_component
OH6043512,0,0,0,0,0,0,0.0,11769.0,False,False,stable_or_none,0.0
OH6043612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6043712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6043812,0,0,0,0,0,0,0.0,6715.0,False,False,stable_or_none,0.0
OH6043912,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6044012,0,0,0,0,0,0,0.0,11221.0,False,False,stable_or_none,0.0
OH6044112,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6044212,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6044312,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6044412,0,0,0,0,0,0,0.0,5103.0,False,False,stable_or_none,0.0
OH6044512,0,0,0,0,0,0,0.0,8664.0,False,False,stable_or_none,0.0
OH6044712,0,0,0,0,0,0,0.0,6838.0,False,False,stable_or_none,0.0
OH6044812,0,0,0,0,0,0,0.0,7841.0,False,False,stable_or_none,0.0
OH6044912,0,0,0,0,0,0,0.0,6594.0,False,False,stable_or_none,0.0
OH6045012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6045112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6045212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6045312,0,0,1,0,0,0,55.0,1632.0,True,False,decreasing,13.75
OH6045412,0,0,0,0,0,0,0.0,4799.0,False,False,stable_or_none,0.0
OH6045712,0,0,0,0,0,0,0.0,3368.0,False,False,stable_or_none,0.0
OH6045813,0,0,7,0,0,6,55.0,1328.0,True,True,decreasing,57.75
OH6045814,0,0,0,0,0,0,0.0,2824.0,False,False,stable_or_none,0.0
OH6045815,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6045816,0,0,0,0,0,0,0.0,3011.0,False,False,stable_or_none,0.0
OH6045817,1,3,5,0,0,5,25.0,355.0,False,True,increasing,61.25
OH6045818,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6045819,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6100011,1,2,2,0,0,0,25.0,355.0,True,True,increasing,36.25
OH6100103,1,3,5,0,3,0,55.0,354.0,True,True,increasing,57.75
OH6100203,0,0,0,0,0,0,0.0,2322.0,False,False,stable_or_none,0.0
OH6100303,1,4,5,1,3,0,85.0,354.0,True,True,increasing,82.25
OH6100403,2,4,5,1,3,0,85.0,354.0,True,True,increasing,82.25
OH6100412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6100503,1,2,2,0,1,0,35.0,354.0,False,True,increasing,41.75
OH6130012,0,0,0,0,0,0,0.0,10490.0,False,False,stable_or_none,0.0
OH6130103,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6130219,0,0,0,0,0,0,0.0,12621.0,False,False,stable_or_none,0.0
OH6130319,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6130412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6130511,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6130612,0,0,0,0,0,0,0.0,11586.0,False,False,stable_or_none,0.0
OH6130712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6130812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6130912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6131012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6131112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6131219,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6131319,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6131411,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6131512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6131612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6131712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6131812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6131912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6200012,0,0,0,0,0,0,0.0,10490.0,False,False,stable_or_none,0.0
OH6200112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6200212,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6200312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6200412,2,2,2,1,1,0,90.0,355.0,True,False,increasing,47.5
OH6200512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6200612,0,0,0,0,0,0,0.0,9486.0,False,False,stable_or_none,0.0
OH6200712,0,2,2,0,1,0,55.0,597.0,True,True,increasing,46.75
OH6200811,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6200912,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6201003,0,3,6,1,1,4,85.0,612.0,True,True,stable_or_none,87.25
OH6201012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6201112,0,0,0,0,0,0,0.0,9577.0,False,False,stable_or_none,0.0
OH6201212,0,1,3,1,0,0,100.0,612.0,True,True,decreasing,62.0
OH6201312,0,0,0,0,0,0,0.0,2084.0,False,False,stable_or_none,0.0
OH6201412,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6201511,0,0,0,0,0,0,0.0,9943.0,False,False,stable_or_none,0.0
OH6201612,0,0,0,0,0,0,0.0,11038.0,False,False,stable_or_none,0.0
OH6201712,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6201812,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6201911,0,0,0,0,0,0,0.0,4342.0,False,False,stable_or_none,0.0
OH6202011,0,0,0,0,0,0,0.0,10673.0,False,False,stable_or_none,0.0
OH6202112,0,0,0,0,0,0,0.0,10398.0,False,False,stable_or_none,0.0
OH6202212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6202312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6202411,2,4,4,1,2,0,85.0,293.0,True,False,increasing,59.25
OH6202512,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6202603,0,2,2,0,2,0,55.0,536.0,True,False,increasing,29.75
OH6202615,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6202711,0,0,0,0,0,0,0.0,8452.0,False,False,stable_or_none,0.0
OH6202812,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6202912,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6203012,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6203112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6203211,0,0,0,0,0,0,0.0,2336.0,False,False,stable_or_none,0.0
OH6203311,0,2,3,0,1,0,85.0,538.0,True,False,increasing,34.25
OH6203412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6203503,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6203612,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6203712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6203812,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6203912,0,0,0,0,0,0,0.0,11525.0,False,False,stable_or_none,0.0
OH6204012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6204112,0,0,0,0,0,0,0.0,2784.0,False,False,stable_or_none,0.0
OH6204212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6204312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6204512,0,0,0,0,0,0,0.0,11404.0,False,False,stable_or_none,0.0
OH6204603,0,0,0,0,0,0,0.0,10977.0,False,False,stable_or_none,0.0
OH6204712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6204811,0,0,0,0,0,0,0.0,10794.0,False,False,stable_or_none,0.0
OH6204912,0,0,0,0,0,0,0.0,11859.0,False,False,stable_or_none,0.0
OH6205011,0,0,0,0,0,0,0.0,2358.0,False,False,stable_or_none,0.0
OH6205012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6205111,0,1,2,0,0,2,25.0,538.0,True,True,stable_or_none,39.25
OH6230012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6230112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6230211,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6230308,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6230412,0,0,0,0,0,0,0.0,3246.0,False,False,stable_or_none,0.0
OH6230512,0,0,0,0,0,0,0.0,1907.0,False,False,stable_or_none,0.0
OH6230612,0,0,1,0,0,0,55.0,1724.0,True,False,decreasing,13.75
OH6230712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6230812,0,0,0,0,0,0,0.0,10308.0,False,False,stable_or_none,0.0
OH6230912,0,0,0,0,0,0,0.0,4008.0,False,False,stable_or_none,0.0
OH6231012,0,0,0,0,0,0,0.0,10490.0,False,False,stable_or_none,0.0
OH6231112,0,0,0,0,0,0,0.0,10033.0,False,False,stable_or_none,0.0
OH6231212,0,0,0,0,0,0,0.0,9668.0,False,False,stable_or_none,0.0
OH6231312,0,0,0,0,0,0,0.0,9943.0,False,False,stable_or_none,0.0
OH6231412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6231512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6231612,0,0,0,0,0,0,0.0,6199.0,False,False,stable_or_none,0.0
OH6231712,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6231812,0,0,0,0,0,0,0.0,7111.0,False,False,stable_or_none,0.0
OH6231912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6232012,0,1,5,0,0,3,55.0,827.0,True,True,decreasing,50.75
OH6232108,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6232212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6232312,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6232412,0,0,0,0,0,0,0.0,12408.0,False,False,stable_or_none,0.0
OH6232512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6232612,0,0,0,0,0,0,0.0,3550.0,False,False,stable_or_none,0.0
OH6232712,0,0,0,0,0,0,0.0,9577.0,False,False,stable_or_none,0.0
OH6232812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6232912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6233012,0,0,0,0,0,0,0.0,11494.0,False,False,stable_or_none,0.0
OH6233112,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6233212,1,2,2,0,2,2,55.0,263.0,True,False,increasing,37.75
OH6233312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6233412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6233512,0,0,1,0,0,0,55.0,1705.0,True,False,decreasing,13.75
OH6233612,0,0,0,0,0,0,0.0,10855.0,False,False,stable_or_none,0.0
OH6233712,0,0,0,0,0,0,0.0,9943.0,False,False,stable_or_none,0.0
OH6233812,0,0,0,0,0,0,0.0,6017.0,False,False,stable_or_none,0.0
OH6233912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6234012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6234112,0,0,0,0,0,0,0.0,6564.0,False,False,stable_or_none,0.0
OH6234212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6234312,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6234412,0,0,0,0,0,0,0.0,10947.0,False,False,stable_or_none,0.0
OH6234512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6234612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6234712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6234812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6234912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6235012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6235112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6235212,0,0,0,0,0,0,0.0,5285.0,False,False,stable_or_none,0.0
OH6235312,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6235412,0,0,0,0,0,0,0.0,11221.0,False,False,stable_or_none,0.0
OH6235512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6235612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6235712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6235812,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6235912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6236012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6236112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6236211,0,0,0,0,0,0,0.0,10947.0,False,False,stable_or_none,0.0
OH6236312,0,0,0,0,0,0,0.0,7476.0,False,False,stable_or_none,0.0
OH6236412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6236508,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6236612,0,0,0,0,0,0,0.0,12774.0,False,False,stable_or_none,0.0
OH6236712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6236812,0,0,0,0,0,0,0.0,11313.0,False,False,stable_or_none,0.0
OH6236912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6237012,0,0,0,0,0,0,0.0,3550.0,False,False,stable_or_none,0.0
OH6237112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6237212,0,0,0,0,0,0,0.0,4919.0,False,False,stable_or_none,0.0
OH6237312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6237412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6237512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6237612,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6237712,0,0,0,0,0,0,0.0,8391.0,False,False,stable_or_none,0.0
OH6237812,0,0,0,0,0,0,0.0,5438.0,False,False,stable_or_none,0.0
OH6237912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6238012,0,1,1,0,1,0,55.0,416.0,True,False,increasing,21.75
OH6238112,0,0,0,0,0,0,0.0,4008.0,False,False,stable_or_none,0.0
OH6238212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6238312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6238412,0,0,0,0,0,0,0.0,4008.0,False,False,stable_or_none,0.0
OH6238512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6238612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6238712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6238812,0,0,0,0,0,0,0.0,12408.0,False,False,stable_or_none,0.0
OH6238912,0,0,0,0,0,0,0.0,9121.0,False,False,stable_or_none,0.0
OH6239012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6239112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6239212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6239312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6239412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6239512,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6239612,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6239712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6239812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6239908,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6240012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6240111,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6240212,0,0,0,0,0,0,0.0,10490.0,False,False,stable_or_none,0.0
OH6240312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6240408,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6240512,0,0,0,0,0,0,0.0,9486.0,False,False,stable_or_none,0.0
OH6240612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6240712,0,0,0,0,0,0,0.0,8299.0,False,False,stable_or_none,0.0
OH6240812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6240908,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6241012,0,0,0,0,0,0,0.0,2266.0,False,False,stable_or_none,0.0
OH6241112,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6241212,0,0,0,0,0,0,0.0,11038.0,False,False,stable_or_none,0.0
OH6241312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6241412,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6241512,0,0,0,0,0,0,0.0,11313.0,False,False,stable_or_none,0.0
OH6241612,0,0,0,0,0,0,0.0,11313.0,False,False,stable_or_none,0.0
OH6241712,0,0,0,0,0,0,0.0,11313.0,False,False,stable_or_none,0.0
OH6241812,0,0,0,0,0,0,0.0,11038.0,False,False,stable_or_none,0.0
OH6241912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6242012,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6242112,0,2,3,0,2,2,55.0,781.0,True,False,increasing,37.75
OH6242212,0,2,2,0,2,0,55.0,781.0,True,False,increasing,29.75
OH6242308,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6242412,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6242512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6242612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6242712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6242812,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6242912,0,0,0,0,0,0,0.0,6017.0,False,False,stable_or_none,0.0
OH6243012,0,0,0,0,0,0,0.0,9943.0,False,False,stable_or_none,0.0
OH6243112,0,0,0,0,0,0,0.0,10308.0,False,False,stable_or_none,0.0
OH6243212,0,0,0,0,0,0,0.0,11038.0,False,False,stable_or_none,0.0
OH6243308,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6243412,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6243512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6243612,0,0,0,0,0,0,0.0,5438.0,False,False,stable_or_none,0.0
OH6243712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6243812,0,0,0,0,0,0,0.0,10308.0,False,False,stable_or_none,0.0
OH6243912,0,0,0,0,0,0,0.0,10673.0,False,False,stable_or_none,0.0
OH6244012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6244112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6244212,0,0,0,0,0,0,0.0,9486.0,False,False,stable_or_none,0.0
OH6244308,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6244412,0,0,0,0,0,0,0.0,11038.0,False,False,stable_or_none,0.0
OH6244512,0,0,0,0,0,0,0.0,11313.0,False,False,stable_or_none,0.0
OH6244612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6244712,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6244812,0,0,0,0,0,0,0.0,10033.0,False,False,stable_or_none,0.0
OH6244912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6245012,0,0,0,0,0,0,0.0,10125.0,False,False,stable_or_none,0.0
OH6245112,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6245212,0,0,2,0,0,0,55.0,1177.0,True,False,decreasing,13.75
OH6245308,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6245412,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6245512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6245612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6245712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6245812,0,0,0,0,0,0,0.0,11129.0,False,False,stable_or_none,0.0
OH6245912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6246012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6246112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6246212,0,1,2,0,0,0,55.0,827.0,True,False,stable_or_none,18.75
OH6246312,0,0,0,0,0,0,0.0,9486.0,False,False,stable_or_none,0.0
OH6246412,0,0,0,0,0,0,0.0,12043.0,False,False,stable_or_none,0.0
OH6246512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6246612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6246712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6246812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6246912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6247012,0,0,0,0,0,0,0.0,10947.0,False,False,stable_or_none,0.0
OH6247112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6247212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6247311,0,0,0,0,0,0,0.0,6199.0,False,False,stable_or_none,0.0
OH6247412,0,0,0,0,0,0,0.0,5285.0,False,False,stable_or_none,0.0
OH6247512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6247612,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6247712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6247812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6247912,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6248012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6248112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6248208,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6248312,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6248412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6248512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6248612,0,0,0,0,0,0,0.0,10673.0,False,False,stable_or_none,0.0
OH6248708,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6248812,0,0,0,0,0,0,0.0,9182.0,False,False,stable_or_none,0.0
OH6248912,0,0,0,0,0,0,0.0,8025.0,False,False,stable_or_none,0.0
OH6249012,0,0,0,0,0,0,0.0,8482.0,False,False,stable_or_none,0.0
OH6249112,0,0,0,0,0,0,0.0,7203.0,False,False,stable_or_none,0.0
OH6249212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6249312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6249412,0,0,0,0,0,0,0.0,7660.0,False,False,stable_or_none,0.0
OH6249512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6249612,0,0,0,0,0,0,0.0,7629.0,False,False,stable_or_none,0.0
OH6249712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6249812,0,0,0,0,0,0,0.0,9121.0,False,False,stable_or_none,0.0
OH6249912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6250011,0,0,0,0,0,0,0.0,10704.0,False,False,stable_or_none,0.0
OH6250112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6250212,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6250312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6250412,0,0,0,0,0,0,0.0,9486.0,False,False,stable_or_none,0.0
OH6250512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6250612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6250712,0,0,0,0,0,0,0.0,12134.0,False,False,stable_or_none,0.0
OH6250812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6250912,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6251012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6251112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6251212,0,0,0,0,0,0,0.0,10673.0,False,False,stable_or_none,0.0
OH6251312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6251412,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6251512,0,0,0,0,0,0,0.0,9212.0,False,False,stable_or_none,0.0
OH6251612,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6251712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6251812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6251912,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6252012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6252112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6252212,0,0,0,0,0,0,0.0,11313.0,False,False,stable_or_none,0.0
OH6252312,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH6252412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6252512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6252612,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH6252712,0,0,0,0,0,0,0.0,10855.0,False,False,stable_or_none,0.0
OH6252812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6252912,0,0,0,0,0,0,0.0,11313.0,False,False,stable_or_none,0.0
OH6253012,0,0,0,0,0,0,0.0,11313.0,False,False,stable_or_none,0.0
OH6253112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6253212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6253312,0,0,0,0,0,0,0.0,9852.0,False,False,stable_or_none,0.0
OH6253412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH6253512,0,0,0,0,0,0,0.0,9760.0,False,False,stable_or_none,0.0
OH6253612,0,0,0,0,0,0,0.0,9760.0,False,False,stable_or_none,0.0
OH6253712,0,0,0,0,0,0,0.0,9760.0,False,False,stable_or_none,0.0
OH6253812,0,0,0,0,0,0,0.0,9760.0,False,False,stable_or_none,0.0
